"id","lon","lat","sum_raw","mean_raw","median_raw","sum_obj","mean_obj","median_obj","served_lsoa_i"
347,-0.211141875721413,51.3637043005945,158819039.424216,4835.55716186262,3514.73873207099,2303088988026246,70122061503.6611,20216742669.4891,109
348,-0.220342524089988,51.4011458518102,158736075.259404,4833.03115513956,3507.87603505787,2302196498859590,70094887920.46,20127839111.9584,120
349,-0.233193614570663,51.3854442194379,158764717.913959,4833.90323693699,3509.37889878735,2302468843738414,70103179994.4712,20140899589.3393,121
350,-0.210705112609104,51.3920722162245,158731434.040435,4832.8898441248,3507.0135743957,2302118544693402,70092514452.9717,20102545948.3874,125
351,-0.229947855913804,51.4423430462547,158927282.274168,4838.85282773621,3520.20236431337,2304171598095232,70155023690.6355,20317760104.8986,37
352,-0.233432689049568,51.3580935338101,158924180.882397,4838.7583997807,3519.73672374342,2304132480258778,70153832671.3792,20322433897.1252,105
353,-0.231319416957723,51.3524403739155,158915362.281871,4838.48990019093,3519.6106969824,2304038917795698,70150983978.6779,20293448639.3304,53
354,-0.231161863407007,51.4236718785506,158826903.98378,4835.79661380404,3513.69163509158,2303130601720508,70123328514.2038,20202129222.2019,87
355,-0.239547172764345,51.4319560253861,158881842.557229,4837.46932642885,3516.84832476512,2303659368997962,70139427871.0864,20268279472.7371,64
356,-0.246307162272412,51.4039589818729,158767630.47889,4833.991915689,3509.40560119783,2302584089817396,70106688887.3887,20158048107.4472,103
357,-0.277739515389465,51.3427430963223,158808796.19479,4835.24528665174,3514.97261683947,2302520627148372,70104756641.9551,20218428320.237,70
358,-0.274018676974135,51.4421325986615,158919233.037914,4838.60775295073,3519.78460360849,2304084936051885,70152385094.7474,20310067630.8764,19
359,-0.300493975020789,51.4530555462025,158925404.329144,4838.79565001657,3520.20236431337,2304177186332179,70155193835.4701,20322433897.1252,8
360,-0.261313892778029,51.458079259121,158899829.594353,4838.01697705372,3519.6106969824,2303966747462709,70148786611.3357,20299220893.6615,45
361,-0.298790809068707,51.4324257699002,158906720.179357,4838.22677442934,3519.67856899367,2303970980174355,70148915484.5437,20301819375.949,34
362,-0.30585981065243,51.4172243318699,158869429.840403,4837.09139691886,3517.33681441654,2303613454902417,70138029926.3919,20268279472.7371,63
363,-0.296966482245365,51.4443769215015,158926311.082582,4838.82325790348,3519.85998217857,2304169744855966,70154967265.1311,20317760104.8986,9
364,-0.29006999686798,51.3499073833953,158799168.967607,4834.95216683739,3514.61440050976,2302314335078608,70098475675.2712,20211822572.9057,76
365,-0.312925965404146,51.449905722597,158921735.745715,4838.68395279852,3520.20236431337,2304153058744339,70154459223.7346,20322433897.1252,16
366,-0.322339161096141,51.4014595109292,158855571.733499,4836.66945967298,3515.84838010855,2303314351198804,70128923127.4754,20251997475.5365,89
367,-0.343076866677693,51.4069933425259,158906022.150032,4838.20552155743,3519.73672374342,2303921741051449,70147416302.8696,20304188241.0072,45
368,-0.350171143149881,51.4137724273496,158913335.809119,4838.42820025329,3520.20236431337,2304068195193862,70151875386.4895,20322433897.1252,27
369,-0.346706337554968,51.4170427957556,158918004.565153,4838.57034968801,3520.20236431337,2304112908816490,70153236780.4315,20322433897.1252,22
370,-0.356974913912255,51.4086979423319,158900265.564356,4838.03025101558,3519.78460360849,2303921499721273,70147408955.099,20310067630.8764,38
371,-0.378620643303173,51.3561890479392,158809166.7618,4835.25656929119,3515.06022503671,2302136215142504,70093052464.4533,20247393697.4235,48
372,-0.350344972762467,51.3814369396242,158829757.711757,4835.88350114958,3516.00710065657,2302687749938366,70109845023.0899,20256093986.9695,65
373,-0.375651739943239,51.4438159861624,158927555.758028,4838.86115448873,3520.20236431337,2304176307077098,70155167064.8246,20322433897.1252,39
374,-0.385201082290267,51.4566191493333,158889635.273072,4837.70659094726,3519.6106969824,2303814904672772,70144163459.7726,20286416760.8295,48
375,-0.396847485937793,51.4386381942822,158913042.923897,4838.41928278824,3520.20236431337,2304090021253694,70152539923.6906,20317760104.8986,28
376,-0.0681089425950188,51.4296129009498,158915400.90415,4838.49107612197,3520.20236431337,2304124313885950,70153584030.1409,20322433897.1252,34
377,-0.0788147999826166,51.4457105189526,158928568.832939,4838.89199954143,3520.20236431337,2304185276831720,70155440166.5973,20322433897.1252,15
378,-0.0620515073808046,51.4420623859931,158914310.03286,4838.45786240593,3520.20236431337,2304117838606935,70153386877.5708,20322433897.1252,26
379,-0.0695445230036828,51.4211801387482,158919145.774044,4838.60509603107,3520.20236431337,2304120288975684,70153461483.8535,20310067630.8764,47
380,-0.0656128154530176,51.3853594407567,158894709.109004,4837.86107383401,3519.5785294439,2303950468691442,70148290972.2154,20299220893.6615,67
381,-0.0899995643554251,51.403133659142,158821854.405667,4835.64286949418,3515.13746753318,2303311040883472,70128822338.4324,20235239567.1193,86
382,-0.0752080624806357,51.4084364877567,158880407.408034,4837.42563049671,3517.8546122951,2303788341005416,70143354676.8182,20283931373.2255,68
383,-0.0644840980217426,51.4086938707454,158911043.212995,4838.3583976676,3519.72550703154,2304057116778914,70151538082.4173,20310067630.8764,53
384,-0.0840328556608978,51.4094508005039,158853969.173789,4836.62066659934,3516.24036407209,2303565161001819,70136559523.8649,20259763068.8892,78
385,-0.0687641409002701,51.361375569379,158907993.07506,4838.26553023566,3519.67856899367,2303969947847121,70148884053.3163,20299220893.6615,37
386,-0.069775351038317,51.3664692263019,158915769.567325,4838.50230079542,3519.72550703154,2304051451342645,70151365587.0979,20300443058.7446,40
387,-0.0737309518458691,51.3670684377529,158923009.172767,4838.72272478282,3519.78460360849,2304131826872634,70153812777.7565,20304188241.0072,42
388,-0.0924070995372599,51.3415281361545,158916106.683673,4838.51256496387,3520.20236431337,2304126355458072,70153646189.8086,20322433897.1252,19
389,-0.0911381137583883,51.4115381656386,158839448.992766,4836.17857120832,3515.52720982648,2303442050469134,70132811182.2291,20250131384.4338,80
390,-0.107161334788141,51.4501770439401,158922215.715704,4838.69856642624,3520.20236431337,2304149544483308,70154352225.1646,20322433897.1252,28
391,-0.09412639135165,51.4249163996511,158871713.335635,4837.16092241002,3518.45905570338,2303759320184260,70142471080.9968,20278615889.173,69
392,-0.111549573268677,51.3745291999837,158838635.267144,4836.15379573571,3514.97261683947,2303331173322844,70129435310.0367,20221122692.5797,83
393,-0.124932758764959,51.4221566908878,158838209.570978,4836.14083458099,3515.31154807446,2303403087127517,70131624866.8712,20250131384.4338,96
394,-0.114734695516846,51.4187804075935,158828732.052073,4835.8522729288,3515.22704212642,2303328430344440,70129351794.6791,20245093582.8617,95
395,-0.12190092203224,51.3509471391009,158923204.326657,4838.72866662576,3519.78460360849,2304137478267347,70153984845.5531,20310067630.8764,52
396,-0.133993290452355,51.3607964685025,158858717.834888,4836.7652489005,3515.00592266206,2303512566390480,70134958177.764,20245093582.8617,82
397,-0.145850428683846,51.3732178299253,158795170.581058,4834.83042811648,3509.70518390939,2302807193582601,70113481719.1146,20155399220.7119,104
398,-0.14807325300053,51.4293025330446,158875919.204627,4837.28897834086,3517.69979234939,2303677239371214,70139971969.6509,20259763068.8892,125
399,-0.143506778183807,51.4331171493674,158912951.218371,4838.41649063364,3519.73672374342,2304045386260904,70151180923.7883,20299220893.6615,96
400,-0.118396707807028,51.4131619903965,158803885.257457,4835.09576353238,3514.94758112841,2303095992414260,70122274765.9926,20218428320.237,103
401,-0.151969506862547,51.3935445133805,158747703.683966,4833.38520533328,3506.95350601021,2302262666249073,70096902516.4131,20102987124.4813,121
402,-0.160243678137809,51.4141000896962,158764038.509918,4833.88255114839,3511.84767044869,2302561847961333,70106011690.4559,20160025244.24,133
403,-0.16109485338389,51.3616708669231,158804100.519071,4835.10231759441,3514.28004711611,2303010978481505,70119686350.0641,20221122692.5797,85
404,-0.161186233684845,51.3671747581289,158786093.723166,4834.55406537468,3512.44860015704,2302806185144126,70113451015.2273,20202129222.2019,96
405,-0.1881516619517,51.3802857553942,158737348.363315,4833.0699172852,3508.10085507462,2302271081567842,70097158737.2988,20137695264.4279,114
406,-0.168102348522219,51.4502860215543,158893845.403572,4837.83477662806,3519.73672374342,2303943595534318,70148081705.4658,20304188241.0072,74
407,-0.194673735256413,51.4518868449692,158829271.694084,4835.86870338825,3515.31154807446,2303362336161590,70130384123.7848,20247393697.4235,123
408,-0.162347466848499,51.3460818153956,158869521.793249,4837.09419660361,3516.53410691464,2303636409193340,70138728814.8015,20260723321.5036,65
409,-0.172558991433389,51.3914794356469,158732320.379152,4832.9168304455,3506.82626473473,2302152340460446,70093543431.3861,20099610044.6012,118
410,-0.178454441002084,51.3968687527939,158727209.541061,4832.76122095546,3506.95350601021,2302110495336204,70092269374.5038,20095841028.8,122
411,-0.186862405264806,51.4030824803416,158726486.311074,4832.73920079997,3507.87603505787,2302125237736148,70092718235.7858,20106370878.8116,122
412,-0.202403180723878,51.4033573017529,158726146.533936,4832.72885561857,3508.10085507462,2302107354537882,70092173746.7386,20106370878.8116,120
413,-1.12893454426846,51.356220568067,158804553.298889,4835.11610336406,3517.69979234939,2302036735913014,70090023624.1936,20273768158.2309,28
414,-1.13104774748146,51.2529089666507,158835666.606295,4836.06340903345,3516.84832476512,2302971353679242,70118479895.2393,20268279472.7371,46
415,-1.13786380490036,51.2309200866311,158849120.647821,4836.4730437164,3517.69979234939,2302982623613394,70118823030.4894,20273768158.2309,33
416,-1.16561693437137,51.3702310634279,158821857.344099,4835.64295896051,3518.76651176415,2302244584473021,70096351981.2758,20274716596.7099,21
417,-1.167545704234,51.4028936096302,158848319.679202,4836.44865665578,3519.72550703154,2302469211398107,70103191188.5917,20301819375.949,24
418,-1.15416067554258,51.5275240832496,158851251.240949,4836.5379138031,3519.72550703154,2302205545761663,70095163371.1382,20301819375.949,17
419,-1.24726114406645,51.4067526101026,158862007.864445,4836.86542030341,3518.76651176415,2303071776271648,70121537458.0334,20283931373.2255,39
420,-1.22657948739062,51.2408446267689,158869231.736033,4837.08536524276,3519.67856899367,2302703877092448,70110336045.9276,20299220893.6615,12
421,-1.22056976413624,51.2470682011083,158870155.785009,4837.11349972626,3519.6106969824,2302747871880142,70111675553.5301,20299220893.6615,12
422,-1.21934245720213,51.2228130645828,158874634.95894,4837.24987696199,3519.73672374342,2302790518104482,70112974001.4762,20301819375.949,14
423,-1.24616040960807,51.4120270911495,158863987.661063,4836.9256990946,3518.76651176415,2303060710337656,70121200533.9684,20286416760.8295,36
424,-1.23652766492192,51.6158221730662,158922419.146281,4838.70476026919,3520.20236431337,2304048451414484,70151274248.4011,20322433897.1252,37
425,-1.32051998685177,51.4037745314156,158834797.547819,4836.03694884359,3516.84832476512,2302463206670536,70103008362.8832,20269549560.0457,45
426,-1.31387570944915,51.3938964450353,158846753.202183,4836.40096219044,3516.53410691464,2302782466916646,70112728867.2709,20268279472.7371,43
427,-1.33168073145964,51.404609750757,158832279.887541,4835.96029373831,3517.33681441654,2302295896961992,70097914290.6465,20268279472.7371,41
428,-1.29093777557174,51.2392488849731,158869963.292487,4837.10763891388,3519.72550703154,2302644281139994,70108521530.2641,20301819375.949,12
429,-1.33830702362061,51.4346752659796,158853574.012732,4836.60863514591,3519.5785294439,2302038174236753,70090067416.7809,20287599925.4127,27
430,-1.42219142080973,51.4549565241583,158829981.868755,4835.89032604906,3520.20236431337,2300512366823591,70043611217.3789,20322433897.1252,17
431,-1.38975848523633,51.3928071506761,158854248.302665,4836.62916522547,3519.73672374342,2302046600415587,70090323968.3226,20304188241.0072,26
432,-1.40023487049629,51.1956851112096,158892118.808764,4837.7822070626,3519.85998217857,2303066096780354,70121364534.7812,20317760104.8986,11
433,-1.4902799349399,51.1996326365494,158896203.447938,4837.90657191385,3519.78460360849,2303624163040478,70138355956.6581,20310067630.8764,25
434,-1.50871378426046,51.4088892748041,158824989.875018,4835.73833500846,3519.72550703154,2301094236915758,70061327393.6109,20301819375.949,15
435,-1.53632314946836,51.2672552514669,158899188.939827,4837.99747107013,3520.20236431337,2303015548019260,70119825478.6037,20322433897.1252,13
436,-1.58402219686885,51.6300033445777,158721749.863266,4832.59499035641,3519.72550703154,2296272302935172,69914514155.8632,20301819375.949,34
437,-1.57412101553794,51.6529956423564,158736696.986095,4833.05008482811,3519.72550703154,2296883561317662,69933125116.2362,20301819375.949,35
438,-1.64962871521147,51.641095632189,158711520.962428,4832.28355140749,3519.72550703154,2296690824794756,69927256874.7642,20301819375.949,30
439,-1.59689988237095,51.540319526909,158793072.149955,4834.76653726571,3520.20236431337,2298540814952892,69983583453.6869,20322433897.1252,31
440,-1.76722205458839,51.5517017508728,158526612.635447,4826.65365471461,3509.40560119783,2296174138169062,69911525337.0193,20147325874.2804,102
441,-1.7462921428124,51.5381791419552,158617767.084553,4829.42903070738,3514.28004711611,2297229281326908,69943651240.0106,20216742669.4891,86
442,-1.74521527364887,51.6054592033161,158585658.133784,4828.45141072292,3516.00710065657,2295387861141817,69887585590.7264,20260723321.5036,98
443,-1.78202610424803,51.5497034465356,158556340.754214,4827.55878559903,3511.05752821989,2296786063227069,69930156595.636,20165698848.526,107
444,-1.789022704637,51.5769755525351,158487350.610656,4825.45824536158,3507.01922702679,2295588617418287,69893698009.3255,20126338098.0166,126
445,-1.78309866125034,51.5878735273149,158494285.937738,4825.66940499749,3508.75114352397,2295345685872065,69886301481.9165,20145397637.7861,127
446,-1.82826572819349,51.5486163609525,158747110.67071,4833.36714988156,3516.53410691464,2300375319589546,70039438545.5348,20262921048.961,112
447,-1.83139313481668,51.5875816526432,158685117.335801,4831.47964120695,3514.28004711611,2299169351063704,70002720468.3871,20212754134.0809,123
448,-1.78165822980249,51.4863340848674,158889291.807995,4837.69613347934,3519.85998217857,2302952608397418,70117909158.3674,20322433897.1252,25
449,-1.85970749052497,51.5617750201572,158915840.12855,4838.50444917032,3520.20236431337,2303910619073402,70147077672.4334,20322433897.1252,111
450,-1.83536864611265,51.5628805883606,158729755.249157,4832.83873003158,3515.84838010855,2300110357030124,70031371240.7175,20256093986.9695,139
451,-1.82646800574542,51.5737643310472,158651058.836732,4830.44266340069,3511.57813872889,2298561056373190,69984199743.4292,20202129222.2019,135
452,-0.749188697339043,51.345817986715,158793760.29617,4834.78748922695,3514.3335784546,2302402486852580,70101159628.9301,20211822572.9057,67
453,-0.757058735005622,51.2981906182539,158843846.956392,4836.31247583705,3516.84832476512,2303241978809226,70126719608.124,20272115636.9362,67
454,-0.770580122412953,51.337117237914,158778855.420368,4834.33368104883,3513.70270663375,2302232081531457,70095971304.6967,20206998894.1401,74
455,-0.755396066765677,51.2434750783193,158853416.714014,4836.60384587792,3517.60581754224,2303399371982605,70131511751.9975,20278615889.173,50
456,-0.805365357594192,51.2098538210769,158852110.207576,4836.56406672684,3515.52720982648,2303286686437050,70128080819.5424,20252961601.5772,34
457,-0.796725134720774,51.2250515107009,158848549.840136,4836.45566435683,3515.31154807446,2303220266698546,70126058540.3284,20252961601.5772,41
458,-0.810964466241316,51.3282108036106,158782020.403682,4834.43004517361,3514.49764310324,2301908575850890,70086121539.7299,20214519593.1333,63
459,-0.83489236050065,51.3419718594728,158796280.802416,4834.86423098331,3515.52720982648,2302083502831193,70091447534.7459,20239903582.6891,47
460,-0.808815180133186,51.3422674449368,158781169.045508,4834.40412390416,3514.80601197177,2302074962153264,70091187497.0547,20221122692.5797,58
461,-0.853661514575572,51.2892554762151,158781666.017019,4834.41925517655,3515.52720982648,2301488044042902,70073317624.0075,20252961601.5772,48
462,-0.832479212080213,51.2802958183152,158784609.887745,4834.50888709491,3515.06022503671,2301767175308931,70081816322.8879,20250131384.4338,48
463,-0.844261612738751,51.2660956756946,158793102.338729,4834.76745642214,3515.31154807446,2301841468394438,70084078321.5941,20247393697.4235,42
464,-0.89073620276817,51.3046801835544,158816273.64183,4835.47295219311,3519.5785294439,2301735538543314,70080853079.5066,20299220893.6615,38
465,-0.9078658298796,51.3312925486416,158842576.986392,4836.27380910949,3519.72550703154,2302207477768716,70095222194.8823,20304188241.0072,30
466,-0.951694296119993,51.345461193351,158862453.345093,4836.87898383549,3519.78460360849,2302604531777592,70107311282.9616,20310067630.8764,21
467,-0.952714159925749,51.3571632732247,158869349.032098,4837.08893655151,3519.73672374342,2302800103961204,70113265861.6857,20304188241.0072,22
468,-0.877657779709976,51.2984995775055,158801732.397443,4835.03021548663,3517.8546122951,2301545360161276,70075062725.6508,20278615889.173,45
469,-0.902720222817243,51.3042693619145,158823567.196062,4835.69501875721,3519.67856899367,2301846685616238,70084237170.1449,20301819375.949,33
470,-0.872250972983775,51.3799049174881,158844640.887542,4836.33664862813,3517.63262354224,2302810837150924,70113592654.6987,20273768158.2309,34
471,-0.950761092964952,51.383307787227,158872271.551178,4837.17791837712,3519.6106969824,2303064168633941,70121305828.5818,20299220893.6615,23
472,-1.02818144423625,51.3170265655588,158843820.69707,4836.31167632048,3519.6106969824,2302214708909393,70095442361.1434,20293448639.3304,30
473,-0.985737156404642,51.2929251389829,158845804.26408,4836.37206990866,3519.6106969824,2302322055237412,70098710730.6483,20299220893.6615,21
474,-1.00093278332798,51.2264065700831,158879121.261905,4837.38647125517,3519.78460360849,2302916548014546,70116811229.2822,20310067630.8764,24
475,-0.977168122279158,51.2592062117818,158854295.27175,4836.63059529138,3519.5785294439,2302486262166488,70103710332.6784,20299220893.6615,18
476,-1.05401216131966,51.2656319789703,158888862.053385,4837.6830487573,3519.5785294439,2303304233968360,70128615088.5507,20293448639.3304,32
477,-1.05061892869661,51.2766607280135,158864974.303061,4836.95573934543,3519.18268526671,2302858758536749,70115051715.2828,20286416760.8295,38
478,-1.07926847497492,51.2597716450772,158924535.806615,4838.76920614464,3520.20236431337,2304098546831922,70152799501.6418,20317760104.8986,45
479,-1.07497301004774,51.2667218550327,158898292.32004,4837.97017172208,3519.67856899367,2303625153179078,70138386103.3698,20293448639.3304,48
480,-1.07423652113756,51.2807506151303,158862112.764504,4836.86861419146,3519.18268526671,2302987802599890,70118980714.8913,20283931373.2255,45
481,-1.05648602207676,51.2867887636635,158850139.583426,4836.50406720942,3519.18268526671,2302631835611363,70108142601.7343,20283931373.2255,41
482,-1.09078032180994,51.3092570108069,158843432.32707,4836.29985163409,3519.5785294439,2302449852761112,70102601776.9185,20293448639.3304,34
483,-0.967308763156473,51.3360822689234,158856395.09286,4836.69452846365,3519.85998217857,2302438413282297,70102253479.5487,20317760104.8986,22
484,-1.1088307644474,51.2146092151585,158887659.261147,4837.64642738847,3519.18268526671,2303245900058396,70126838998.2462,20286416760.8295,23
485,-0.474965698662186,51.3131559684522,158860507.396098,4836.81973560156,3518.06114497061,2302962098593810,70118198106.0105,20283931373.2255,31
486,-0.432198289632778,51.3285722705837,158825946.92359,4835.7674742294,3517.69979234939,2302357938764447,70099803275.0106,20273768158.2309,35
487,-0.40618293205677,51.3171368187034,158819417.563797,4835.56867506385,3517.8546122951,2302214776846394,70095444429.6186,20274716596.7099,43
488,-0.479141807586654,51.2165563127962,158908381.000779,4838.27734139505,3519.78460360849,2303825221600920,70144477578.8857,20310067630.8764,8
489,-0.484384373514669,51.3834726631737,158861145.176025,4836.83915406239,3516.53410691464,2303411286946386,70131874526.4397,20266617795.0174,54
490,-0.515602893897902,51.2555747187029,158905884.729649,4838.20133752434,3519.78460360849,2303846753553619,70145133161.4182,20310067630.8764,18
491,-0.487859354934127,51.3047100503276,158878696.207442,4837.37352963834,3519.5785294439,2303301517392900,70128532377.0826,20293448639.3304,28
492,-0.545382488972068,51.3565541072026,158922472.55247,4838.70638632534,3519.78460360849,2304102729016421,70152926836.4517,20304188241.0072,22
493,-0.532581220470614,51.3746048773331,158903762.070414,4838.13670900056,3519.67856899367,2303805641860050,70143881435.2713,20304188241.0072,40
494,-0.559960287882938,51.2560730622336,158919916.654958,4838.62856701248,3519.85998217857,2304116235608731,70153338071.1464,20310067630.8764,21
495,-0.551290155301305,51.2752444957641,158918108.68099,4838.57351969888,3519.73672374342,2304070237726112,70151937575.3901,20310067630.8764,12
496,-0.57089806861925,51.2129155144298,158844978.941454,4836.34694134252,3518.06114497061,2302692937697829,70110002974.602,20274716596.7099,32
497,-0.556956152331559,51.2307154133908,158892572.192099,4837.7960112075,3519.78460360849,2303537617707951,70135720914.2599,20310067630.8764,37
498,-0.557222797496314,51.3108427218933,158924852.80397,4838.77885775087,3520.20236431337,2304145040810250,70154215102.0049,20317760104.8986,38
499,-0.576946464110094,51.2601319774111,158907957.354511,4838.26444265348,3519.78460360849,2304029622862826,70150700976.2157,20304188241.0072,23
500,-0.604274382762896,51.2171374182741,158827993.849108,4835.8297968916,3517.8546122951,2302439652587544,70102291212.6277,20269549560.0457,34
501,-0.602650368612183,51.1898177182059,158784566.493796,4834.507565881,3516.53410691464,2301855597397252,70084508506.7973,20260723321.5036,34
502,-0.594609193362731,51.1976152605896,158798633.885773,4834.93587522143,3516.24036407209,2302067415272648,70090957717.472,20260723321.5036,33
503,-0.632156959446449,51.3178276742484,158857500.718672,4836.72819141007,3517.60581754224,2303227762216687,70126286756.0799,20269549560.0457,35
504,-0.640208418903324,51.3295322699594,158850370.597187,4836.51110087646,3516.84832476512,2303010078086826,70119658935.782,20262921048.961,38
505,-0.622682805736258,51.2818748746306,158907492.058329,4838.25027579859,3519.18268526671,2303926170314353,70147551160.4662,20287599925.4127,16
506,-0.620712238027181,51.3095950006014,158866314.854275,4836.99655505649,3517.8546122951,2303422437082488,70132214014.2031,20274716596.7099,33
507,-0.608581074640895,51.3820394388205,158850713.969282,4836.5215555134,3519.18268526671,2302684966181212,70109760266.1433,20287599925.4127,37
508,-0.643041355122684,51.2962448212066,158892535.093068,4837.79488165474,3518.06114497061,2303659988316843,70139446727.4645,20273768158.2309,25
509,-0.635304434114194,51.2110041605298,158817956.881693,4835.52420173223,3517.69979234939,2302228911447252,70095874785.2652,20272115636.9362,32
510,-0.717209050580652,51.2317618475704,158873060.316725,4837.20193389128,3518.76651176415,2303324148226890,70129221417.2114,20299220893.6615,32
511,-0.698584450685284,51.3540253740258,158812239.974285,4835.35013927308,3515.06022503671,2302437788631500,70102234460.83,20239903582.6891,45
512,-0.689188703705141,51.3490974822422,158812504.273746,4835.35818638856,3515.22704212642,2302462313857444,70102981179.4375,20247393697.4235,43
513,-0.736141093432493,51.220436141122,158867440.44839,4837.03082597705,3518.06114497061,2303171146532042,70124562980.5152,20287599925.4127,37
514,-0.727833906695494,51.2572413290198,158889154.221011,4837.69194437372,3519.5785294439,2303767629332826,70142724069.3224,20301819375.949,32
515,-0.728129800355321,51.2529123864876,158881094.137018,4837.44653930758,3519.5785294439,2303669391318042,70139733020.2789,20301819375.949,37
516,1.00626802567375,51.2442266454474,158893020.386178,4837.80965735531,3519.73672374342,2303374555506578,70130756165.71,20304188241.0072,20
517,1.02655299875286,51.3457932804391,158788060.061117,4834.61393439035,3516.53410691464,2301596404512105,70076616871.0299,20259763068.8892,54
518,0.893790762662622,51.1568824053897,158893747.249128,4837.8317881235,3519.85998217857,2303697023840566,70140574346.6255,20310067630.8764,24
519,0.910045030251153,51.1544112815639,158895023.811653,4837.87065557341,3519.78460360849,2303599450284842,70137603528.3413,20304188241.0072,22
520,0.956655521614301,51.2368017825615,158884562.401697,4837.55213742837,3519.78460360849,2303090984853872,70122122300.9948,20310067630.8764,19
521,0.859012861968405,51.1446334923667,158927292.467588,4838.85313809487,3520.20236431337,2304141713458422,70154113794.2523,20322433897.1252,46
522,0.873457197028523,51.3251314782624,158786914.179907,4834.57904578941,3517.69979234939,2301115707931460,70061981120.7971,20273768158.2309,22
523,0.932577034040628,51.3915709193861,158881887.515157,4837.47069526113,3519.78460360849,2302790285425958,70112966917.1221,20310067630.8764,18
524,0.787854458296513,51.4367115417656,158783239.657907,4834.46716775993,3516.00710065657,2301532360563948,70074666927.4129,20262921048.961,27
525,0.803485904716494,51.4248369683926,158780128.680159,4834.37244794054,3516.53410691464,2301421742891039,70071298955.3964,20260723321.5036,27
526,0.843092211223474,51.268890555887,158833810.842294,4836.00690665857,3519.78460360849,2301687743723633,70079397872.4769,20310067630.8764,22
527,0.746787555746923,51.3554957730975,158921956.847079,4838.69068466323,3520.20236431337,2303999092424412,70149771417.1359,20322433897.1252,44
528,0.845777276371835,51.1440717499806,158911001.275387,4838.35712079488,3520.20236431337,2303735626200999,70141749671.2032,20322433897.1252,33
529,0.71663760568461,51.3606791867951,158913316.979032,4838.42762693435,3519.73672374342,2303958753778638,70148543227.9454,20304188241.0072,20
530,0.589736992853372,51.2972427237421,158883981.1311,4837.53443950494,3519.6106969824,2302932917884592,70117309642.0836,20300443058.7446,32
531,0.592070762816665,51.3874353953485,158848758.145316,4836.46200661661,3516.53410691464,2303159024525116,70124193902.2383,20259763068.8892,47
532,0.554164216388489,51.3765814729797,158838212.215999,4836.14091511385,3517.33681441654,2303161110123332,70124257402.3667,20269549560.0457,88
533,0.55534148879229,51.1515570190286,158801779.796991,4835.03165865885,3519.67856899367,2300688785162536,70048982619.7338,20301819375.949,26
534,0.555211369377298,51.3540604541834,158789006.251986,4834.64274302722,3511.95377141517,2302569524380125,70106245414.0825,20182305340.2304,74
535,0.545547081245002,51.2640012324981,158793563.318101,4834.7814918433,3515.13746753318,2301652048936826,70078311074.6811,20250131384.4338,57
536,0.545666707352459,51.2775555289203,158833331.399382,4835.99230907874,3516.24036407209,2302418258460208,70101639826.4586,20256093986.9695,59
537,0.507280862936119,51.2906699176052,158926924.537667,4838.84193574678,3519.85998217857,2304167095300093,70154886594.2057,20322433897.1252,22
538,0.51233724542543,51.2830758845429,158886323.897998,4837.60576963823,3519.67856899367,2303473162084618,70133758436.3847,20300443058.7446,78
539,0.520970883279488,51.2901457323017,158907900.475252,4838.26271085289,3519.78460360849,2303820546341345,70144335231.4379,20304188241.0072,60
540,0.540915625048103,51.4071785397193,158901881.772925,4838.07945965548,3519.5785294439,2303740660372708,70141902946.4349,20287599925.4127,20
541,0.501246426146585,51.3017957388122,158916397.891906,4838.52143136969,3519.78460360849,2304036513335636,70150910770.1752,20301819375.949,19
542,0.515716854966588,51.2193770306038,158811483.845927,4835.32711746215,3519.18268526671,2301180362925768,70063949668.9127,20278615889.173,38
543,0.444015548512963,51.3165931219376,158926848.650245,4838.83962520538,3519.78460360849,2304166061449102,70154855116.5845,20317760104.8986,10
544,0.451987474732143,51.3857893975453,158898084.154546,4837.96383371531,3517.69979234939,2303881081326802,70146178337.803,20269549560.0457,22
545,0.470392352249626,51.3959700740435,158872502.899597,4837.1849622335,3517.8546122951,2303677177590610,70139970088.6192,20266617795.0174,32
546,0.407962197471864,51.2890435159448,158880541.01939,4837.4296985565,3518.76651176415,2303298637873858,70128444704.4775,20293448639.3304,23
547,0.43117098512984,51.2923299380598,158890481.783266,4837.73236461046,3519.6106969824,2303565926755672,70136582838.7429,20287599925.4127,29
548,0.443967753075232,51.2512475015438,158866434.34054,4837.00019305018,3519.18268526671,2302956328829659,70118022434.2242,20286416760.8295,30
549,0.388039237562354,51.2022143010307,158848071.420862,4836.44109794366,3518.76651176415,2302581666754155,70106615112.4758,20286416760.8295,22
550,0.421728975140693,51.2219970185401,158850974.081723,4836.52947514685,3519.73672374342,2302518289630482,70104685471.6381,20304188241.0072,28
551,0.393107072561014,51.3983804968928,158880305.268952,4837.42252067202,3519.18268526671,2303384246244274,70131051219.2264,20287599925.4127,54
552,0.416517943511123,51.4061204105603,158918517.873975,4838.58597838189,3519.78460360849,2304036039028480,70150896328.9636,20322433897.1252,56
553,0.385900569105545,51.4173508076172,158802152.613446,4835.04300978704,3514.80601197177,2302585392939812,70106728563.5066,20219774016.5045,64
554,0.374796727203756,51.3780851261726,158875427.94477,4837.27402097094,3519.5785294439,2303309736658758,70128782628.7528,20293448639.3304,25
555,0.362379740527731,51.4310482237501,158759005.826062,4833.72932121732,3514.04509110668,2302116149198290,70092441517.4245,20212754134.0809,61
