"index","objective"
25958,2302938527293362
25959,2302660613978944
25960,2298379466819908
25961,2303695706871820
25962,2296835496010749
25963,2297066064437462
25964,2298751878803482
25965,2289346140269004
25966,2303657019067596
25967,2295298678824142
25968,2303736737313910
25969,2296386774321598
25970,2297243097265830
25971,2304020461621916
25972,2302261134278820
25973,2290806314883010
25974,2302734449241368
25975,2301986894316131
25976,2282244203459620
25977,2303076363894616
25978,2302763481521505
25979,2304047481522755
25980,2303240929509499
25981,2303108409790686
25982,2304018267804396
25983,2304116580183586
25984,2304052075381390
25985,2302575460460616
25986,2300697465558638
25987,2302732095468684
25988,2301538721957152
25989,2304112851610476
25990,2296695790892002
25991,2303146750217384
25992,2302581920073971
25993,2303667111457572
25994,2304090580374611
25995,2301793399229396
25996,2301553959789780
25997,2298555424634582
25998,2304020289616351
25999,2304145482331589
26000,2282162649161774
26001,2303256957134446
26002,2302101213223884
26003,2302470169584044
26004,2302725284939248
26005,2302564526574502
26006,2303271624400068
26007,2303175087780166
26008,2302112256444346
26009,2303576018680551
26010,2303606710294399
26011,2302812261135968
26012,2303176332848348
26013,2303754583730890
26014,2304110344391128
26015,2303928430162899
26016,2304017798414509
26017,2303563230790348
26018,2303852756214752
26019,2303817908908192
26020,2302940867714886
26021,2304072608902150
26022,2299716270098720
26023,2302735949218682
26024,2303961363173805
26025,2303833783693566
26026,2304030083094698
26027,2280297338604709
26028,2303751045230440
26029,2300949899081476
26030,2300592561729328
26031,2304002692913672
26032,2302720266939018
26033,2303136916552348
26034,2300990352496766
26035,2303739535035320
26036,2303733585101477
26037,2297396352889925
26038,2303493139194418
26039,2297340744636146
26040,2302930018586647
26041,2302685069689080
26042,2303175724863368
26043,2299149604662819
26044,2302160543792187
26045,2303874926741004
26046,2298941118677851
26047,2303842560084662
26048,2294712123368558
26049,2302564417573922
26050,2302264018688083
26051,2299170529034545
26052,2304018525970192
26053,2299626214599388
26054,2303582621504714
26055,2295653188105092
26056,2302121485609162
26057,2303115230768354
26058,2303723590380602
26059,2303976547925540
26060,2302343774498717
26061,2295630898365452
26062,2303884018314976
26063,2300793787531296
26064,2298133682767758
26065,2303661896701286
26066,2299715053356258
26067,2303662572558544
26068,2301404096165276
26069,2303296505488701
26070,2302706108828912
26071,2304148538725476
26072,2303907212406406
26073,2303867311284112
26074,2297812143553522
26075,2301061373752854
26076,2301794878624264
26077,2304011497437625
26078,2299262500855111
26079,2300912897707538
26080,2303180972052371
26081,2304130856922575
26082,2303870894843148
26083,2303977779935622
26084,2303992490315358
26085,2304044390040799
26086,2303309221949958
26087,2303196322925214
26088,2299183579242435
26089,2303834177756734
26090,2292574086763860
26091,2299760564175412
26092,2303875023030806
26093,2303452673645680
26094,2303888418819272
26095,2304060794019093
26096,2304042258244253
26097,2304103175184615
26098,2299737564898546
26099,2304042676205052
26100,2302221954727515
26101,2302595721936269
26102,2303671248293568
26103,2293395531653578
26104,2294260779293973
26105,2302540363537608
26106,2303136241046940
26107,2279636442791194
26108,2303701952918026
26109,2303735590964850
26110,2303002727234062
26111,2300316163781388
26112,2299188418184838
26113,2303190652856924
26114,2304161695760686
26115,2303741003520448
26116,2303614677785948
26117,2303615614241243
26118,2304058561872400
26119,2299621561882631
26120,2303693118822376
26121,2303481799148755
26122,2303719399111754
26123,2282202854821527
26124,2302635245589331
26125,2303854524926201
26126,2304033786450306
26127,2303949337099803
26128,2304063605086294
26129,2303919346317896
26130,2303821971911504
26131,2303775933363352
26132,2302658687995957
26133,2300184826886863
26134,2302491650931464
26135,2301181068236980
26136,2302671969028420
26137,2304129919718828
26138,2303308086586444
26139,2304016745465490
26140,2301423207190116
26141,2303305291734660
26142,2299221614299652
26143,2303877094330813
26144,2303487473197748
26145,2295431304243954
26146,2300857683553703
26147,2302865069886735
26148,2303765247371708
26149,2303331934330096
26150,2303042128967028
26151,2303835594015508
26152,2294151133999886
26153,2303750611328976
26154,2304027107645792
26155,2303902393855378
26156,2299442598152582
26157,2303377398286992
26158,2304118767116020
26159,2302801804402798
26160,2302964538474104
26161,2303880379970760
26162,2303849334999885
26163,2303933320085256
26164,2300542870601012
26165,2302342843802006
26166,2302300370853082
26167,2303940151158152
26168,2302613120076767
26169,2294483905346393
26170,2299690649229410
26171,2303094204041498
26172,2302602175974090
26173,2303568264572690
26174,2302890224850662
26175,2302981144899745
26176,2303886740349394
26177,2303198710498636
26178,2303113355351454
26179,2302734708589114
26180,2302261111483262
26181,2299673829937554
26182,2296834854329808
26183,2300002306179102
26184,2301961291682730
26185,2302050289163512
26186,2302769559382902
26187,2303477572085262
26188,2299209167032087
26189,2302625802953267
26190,2302118604106236
26191,2303895701719943
26192,2303915397104667
26193,2300297652911982
26194,2303277578146107
26195,2302758271320377
26196,2303836280276167
26197,2303803533356570
26198,2303936328969776
26199,2299292509297903
26200,2301802694202772
26201,2303908634877896
26202,2299133623136116
26203,2303900016007464
26204,2298963565222335
26205,2303865687484367
26206,2303956847196758
26207,2303763020255712
26208,2303984839667311
26209,2303875059531724
26210,2303814751031406
26211,2299060171207508
26212,2303675714189890
26213,2304090534563680
26214,2303925428238086
26215,2302684228726906
26216,2300738766977894
26217,2299433853404540
26218,2302858167883166
26219,2302963727694350
26220,2303104026529524
26221,2302958274376473
26222,2301194856842079
26223,2302091532467450
26224,2304071688226492
26225,2304061700002790
26226,2303591817262327
26227,2303390526339382
26228,2304004666503579
26229,2303612093749049
26230,2302929777016272
26231,2304025086905908
26232,2303313819590381
26233,2303886073766514
26234,2301168114228310
26235,2300959772974545
26236,2302167089433529
26237,2303443586575950
26238,2302111675093132
26239,2303524307652978
26240,2304069283094098
26241,2301542958172459
26242,2304035384317410
26243,2301873284187686
26244,2303278455299793
26245,2299132269597340
26246,2301944655583656
26247,2301869847165708
26248,2303834065094476
26249,2303355514503484
26250,2298074377371894
26251,2300465286601821
26252,2303905344073038
26253,2303100310868116
26254,2303972784992152
26255,2299830794464422
26256,2295412817288169
26257,2302267595705209
26258,2302645512556114
26259,2303471776606372
26260,2303240696929745
26261,2302978138447142
26262,2304012008516426
26263,2301908851584514
26264,2301809751553724
26265,2303331325961520
26266,2298105347148464
26267,2304057225277849
26268,2303649120679764
26269,2304025101269040
26270,2304083734379676
26271,2304075472366822
26272,2304071055873062
26273,2303546581640820
26274,2303681715122129
26275,2303053129276034
26276,2300001975042904
26277,2304031887646059
26278,2303338734474190
26279,2299696297727204
26280,2301876953044114
26281,2299176618259832
26282,2301843124609397
26283,2303300878493167
26284,2298961469158722
26285,2300546931966238
26286,2304066872839702
26287,2300225352908323
26288,2297608467785844
26289,2300638527380118
26290,2303538407565239
26291,2298979807897957
26292,2303115629227154
26293,2301008098745887
26294,2300293235382514
26295,2290054458274302
26296,2301582067407980
26297,2300753737214401
26298,2301905943916700
26299,2303781323245976
26300,2303985410712918
26301,2302565128532575
26302,2303281340989216
26303,2301985489582412
26304,2299222079289375
26305,2302879485643828
26306,2304046358598019
26307,2302946237302653
26308,2303554800549202
26309,2301755852788732
26310,2303696365240098
26311,2303131726522194
26312,2303654567023260
26313,2302764593194856
26314,2296499189610268
26315,2302930466032338
26316,2297654286301942
26317,2303865635923502
26318,2303733679173984
26319,2304018191477081
26320,2302432262373636
26321,2303692295784436
26322,2303331418283440
26323,2302297117162095
26324,2303789102274803
26325,2303518100755474
26326,2301783669686091
26327,2303457059953620
26328,2301685787599580
26329,2302533540595995
26330,2299845287729446
26331,2303760019907096
26332,2303059064138666
26333,2301847926852001
26334,2302940953557000
26335,2303847660981492
26336,2304023024361418
26337,2303885588101682
26338,2299412454692802
26339,2302960667069334
26340,2302874351757168
26341,2301361456937322
26342,2301560624332333
26343,2303720596268013
26344,2303272384361923
26345,2303365098024256
26346,2303921358126915
26347,2303731648331240
26348,2302071439096750
26349,2302112536702597
26350,2303611812517122
26351,2304173541942896
26352,2303196826422596
26353,2301982796653165
26354,2302238242214120
26355,2302308552006423
26356,2301950708230444
26357,2302662451497602
26358,2301799623802290
26359,2302420396963417
26360,2301869969524746
26361,2304081966655894
26362,2303924558697138
26363,2303366516207324
26364,2300382322678229
26365,2300333821210028
26366,2303936753576048
26367,2303835444303626
26368,2298830480729452
26369,2298476561077538
26370,2302257380171538
26371,2298611113421022
26372,2300045333771809
26373,2239609139646167
26374,2302350021443592
26375,2304006061534989
26376,2301132757925322
26377,2298147957441441
26378,2300606813248079
26379,2301268271881985
26380,2303915094100464
26381,2303034006743802
26382,2303632984507268
26383,2302667446042022
26384,2304011846574460
26385,2303572822688122
26386,2303415183927610
26387,2299049899454591
26388,2301772374326831
26389,2299365346559036
26390,2301941838825208
26391,2304023516194768
26392,2303865588942924
26393,2304022537454363
26394,2303694786036170
26395,2303528133299405
26396,2303748214059467
26397,2303656546747464
26398,2304020093054426
26399,2302196749073228
26400,2296744738282654
26401,2303337411329322
26402,2302750867144912
26403,2302799327744628
26404,2304155543323180
26405,2301707479382107
26406,2303866532050756
26407,2303541504023308
26408,2302764836600852
26409,2303996031441880
26410,2302269361741416
26411,2302646918073886
26412,2272638398488382
26413,2272550092091673
26414,2303517503952922
26415,2303519458209810
26416,2303461151052430
26417,2303776597581018
26418,2301898447476968
26419,2299594122306874
26420,2303967462271022
26421,2294534346882532
26422,2303731063539647
26423,2302503801178682
26424,2303566345567194
26425,2302557129013316
26426,2303927917985432
26427,2303599804734656
26428,2294652178647242
26429,2302567465009144
26430,2303934767880948
26431,2303214122204673
26432,2293419771472782
26433,2304132446753178
26434,2303869880959974
26435,2303892610464063
26436,2295415194616502
26437,2302091355301834
26438,2302208580800403
26439,2302522802147375
26440,2302002026903868
26441,2297510921638952
26442,2302779159326643
26443,2303012582300698
26444,2302305250412368
26445,2302289692051950
26446,2299817009723004
26447,2303689375245362
26448,2300397116841658
26449,2288616111106494
26450,2299945178533545
26451,2303986683312926
26452,2304119716710188
26453,2303005346714030
26454,2300530056063286
26455,2303850545850708
26456,2303986924317532
26457,2299273840360997
26458,2303840796635227
26459,2298778747609856
26460,2303390221629730
26461,2298759273844387
26462,2299562632435714
26463,2288303986916550
26464,2298564332326028
26465,2303844223423842
26466,2303256095548229
26467,2297549366637292
26468,2299052694828283
26469,2302959035827516
26470,2303701774816928
26471,2302837847311203
26472,2297800960217420
26473,2304139785107521
26474,2295892277661400
26475,2302620733609289
26476,2302395180501854
26477,2302067957342195
26478,2297706924299555
26479,2293279727889174
26480,2303766372799388
26481,2302344340681750
26482,2298613897883192
26483,2299746047103515
26484,2303886522790188
26485,2300313543148962
26486,2301893251693383
26487,2302338225551872
26488,2298822947436915
26489,2302581070129967
26490,2283408347147776
26491,2302730047121236
26492,2297884491840164
26493,2298655314166753
26494,2303420773653396
26495,2301523461650357
26496,2303904306954519
26497,2303772330206917
26498,2301885738437568
26499,2298495035158498
26500,2302221788494558
26501,2299679900947582
26502,2303151970922268
26503,2304139014076376
26504,2299038013778033
26505,2303219744360294
26506,2304152880200024
26507,2300951827522234
26508,2303279128270762
26509,2303619340288711
26510,2300664019518796
26511,2300219082858192
26512,2303872609728808
26513,2301275088617866
26514,2300641932175078
26515,2295914414686126
26516,2300660791240203
26517,2297115578188993
26518,2303499285786409
26519,2299607807260221
26520,2302981998300549
26521,2303614483023339
26522,2303440881690156
26523,2302845731890296
26524,2303005363951147
26525,2302680633979300
26526,2303491193054526
26527,2303404365184116
26528,2303745054642159
26529,2298887607830821
26530,2303659942896859
26531,2302678612076490
26532,2303781717620618
26533,2303446298251037
26534,2297075294806937
26535,2304142471761718
26536,2303021523764002
26537,2303484431859857
26538,2303011085956538
26539,2302686069783830
26540,2302414451186776
26541,2302277557806454
26542,2303796965554942
26543,2303448817434626
26544,2300816662382056
26545,2302805835580245
26546,2303939159104787
26547,2300462621966193
26548,2303871903578735
26549,2303822224776392
26550,2303891633788097
26551,2302290430470472
26552,2303007991812134
26553,2303159624589594
26554,2303776770488139
26555,2300359337501084
26556,2289573879137144
26557,2303756661649092
26558,2303278055253604
26559,2288639646623226
26560,2303486458221686
26561,2303503033880476
26562,2301568259347064
26563,2303462607080898
26564,2304139700064023
26565,2303779127495836
26566,2298157016078574
26567,2302156237094750
26568,2303197415865898
26569,2303790210692975
26570,2303519363375124
26571,2299725766836934
26572,2304143852791453
26573,2302329860397470
26574,2301835854586874
26575,2301320605090262
26576,2301894491092726
26577,2303596910261302
26578,2304115963991080
26579,2299707794029198
26580,2300980402822777
26581,2301379943996178
26582,2302701856775194
26583,2304073315682688
26584,2301497783034722
26585,2302902841031551
26586,2301051755703950
26587,2302398076361144
26588,2304082986114398
26589,2303145967432648
26590,2302603494325572
26591,2302562721849716
26592,2304077307724230
26593,2303726744106444
26594,2300100983046169
26595,2304036292265692
26596,2301813033192842
26597,2303990611965242
26598,2302182107552597
26599,2301396126157656
26600,2303999286344250
26601,2303454252479980
26602,2303644071712666
26603,2301072974011160
26604,2300376263932098
26605,2300842285321984
26606,2303600583448118
26607,2303358712108840
26608,2302181371956365
26609,2303467665802904
26610,2303967856482555
26611,2298094423169096
26612,2303256791951130
26613,2303385526453320
26614,2303933715669616
26615,2303699634574292
26616,2299715105640646
26617,2303584267128398
26618,2303938063250089
26619,2303382009367566
26620,2303927029878199
26621,2302318330662172
26622,2289299679428034
26623,2291348676039444
26624,2302418355876760
26625,2302078897855052
26626,2294239522416500
26627,2288440202988659
26628,2303896133948680
26629,2302898969728062
26630,2303383293646326
26631,2302325242932026
26632,2301246775445100
26633,2303806740274172
26634,2302322972310552
26635,2303473875368080
26636,2303179222792190
26637,2303655410496344
26638,2302951170605746
26639,2302396422170518
26640,2291240087258661
26641,2300873053225084
26642,2300708669200377
26643,2302237525634696
26644,2301742288375118
26645,2303595357954994
26646,2303701422968867
26647,2296672898213082
26648,2303495474381397
26649,2290842645572139
26650,2303802277180217
26651,2303127914161410
26652,2302181119950616
26653,2299049523824311
26654,2303800530280532
26655,2304081856642318
26656,2297723117075288
26657,2302169122623366
26658,2303994802417220
26659,2303056305177384
26660,2302049211414678
26661,2300653120285064
26662,2304000390349027
26663,2301745172839008
26664,2295675890253384
26665,2303343948594900
26666,2298970812653014
26667,2301918673999345
26668,2300515957412306
26669,2303901641866544
26670,2295605006751474
26671,2299514120984227
26672,2302543136524308
26673,2303466882101326
26674,2303253310194518
26675,2304003480994737
26676,2299632833784612
26677,2303581177308150
26678,2303728574510104
26679,2303740163603730
26680,2300574262517840
26681,2303368639527948
26682,2303633573643780
26683,2303355719596272
26684,2303757723859106
26685,2303610695880079
26686,2299242166688344
26687,2303074561273647
26688,2302703841771736
26689,2303810538822028
26690,2303527864522545
26691,2303261912449282
26692,2303391410656982
26693,2302443888871593
26694,2298614106340003
26695,2303340773710184
26696,2303566109765300
26697,2303309941784766
26698,2302796814698128
26699,2302741920232482
26700,2304033195537762
26701,2304164327012674
26702,2294273003192712
26703,2304039772203866
26704,2304105761583742
26705,2303570334598084
26706,2304116432676105
26707,2303935584836412
26708,2302603259436075
26709,2304145401167924
26710,2303852390465224
26711,2303110231419136
26712,2302901735780048
26713,2303719103082470
26714,2303675446886950
26715,2302168865093891
26716,2294442082763212
26717,2303995335597190
26718,2303126300979192
26719,2302752665116451
26720,2302801390346496
26721,2303606318987192
26722,2303897330582287
26723,2303017834448358
26724,2302931759372117
26725,2294509892474986
26726,2303651178269184
26727,2302257944547322
26728,2301748186398529
26729,2303564277215436
26730,2303031460373275
26731,2304064593468002
26732,2301583788698764
26733,2303938073830496
26734,2301697465274290
26735,2303977602499616
26736,2303445566109881
26737,2304083022975759
26738,2302961628911369
26739,2304061059844168
26740,2302898246722884
26741,2303579935317460
26742,2300962912722098
26743,2303238967148392
26744,2302228743432958
26745,2303137228400956
26746,2296061115867374
26747,2290686634756699
26748,2302790670219906
26749,2300297456377464
26750,2302928884746148
26751,2302292527452762
26752,2303923973438984
26753,2303219027457470
26754,2303882593189560
26755,2301974910251727
26756,2277745695014104
26757,2304036388572122
26758,2278893264146076
26759,2303010697123067
26760,2301702192381295
26761,2304006220422659
26762,2301828909528818
26763,2303303048301742
26764,2302572355445326
26765,2301860557675501
26766,2278534494350845
26767,2302996854137474
26768,2295037038712162
26769,2303822268064361
26770,2302128066161334
26771,2303921914333971
26772,2302716010119350
26773,2303043780494186
26774,2298108034324658
26775,2304084357527724
26776,2301745878531694
26777,2298721476502305
26778,2301969305550760
26779,2302499036412500
26780,2303085341216076
26781,2300583993421698
26782,2297603925166936
26783,2302263585498691
26784,2291504236957624
26785,2303927409175272
26786,2293084718604385
26787,2303032933557306
26788,2298124022698925
26789,2304163906414012
26790,2303790108212914
26791,2303331709477284
26792,2303907384448121
26793,2303644240185408
26794,2302115622698511
26795,2304075861617080
26796,2302695458700204
26797,2299220058854366
26798,2303898405746022
26799,2303181659741427
26800,2304167020221528
26801,2302237206206978
26802,2303992709321207
26803,2301894036773834
26804,2303780457416980
26805,2304066552535586
26806,2303794724029632
26807,2301981103180156
26808,2303961797971522
26809,2303643056974494
26810,2301393671163164
26811,2303028680138730
26812,2297895341326182
26813,2301492754842024
26814,2298776566014407
26815,2304102426902422
26816,2274838627902622
26817,2303672747015324
26818,2303009786846301
26819,2304002082491080
26820,2303540048052152
26821,2303698041635471
26822,2304001933863323
26823,2304086959400021
26824,2304099849968301
26825,2304052007459902
26826,2300894204567225
26827,2299538732789276
26828,2303277886240714
26829,2300005135943941
26830,2299708698078550
26831,2303884528167124
26832,2303733401343310
26833,2303675745214864
26834,2303225869094198
26835,2303714581003966
26836,2303190835664142
26837,2301088450317052
26838,2302822465774198
26839,2302629921723060
26840,2303983926422862
26841,2302849026639700
26842,2304021966402647
26843,2302558420072203
26844,2303611076115136
26845,2303805096342376
26846,2297249087763273
26847,2302165924537752
26848,2297200840459935
26849,2302093963579636
26850,2297207968383515
26851,2302884663021242
26852,2297656836724880
26853,2304093927432314
26854,2299144792005798
26855,2302546083075084
26856,2303327147468714
26857,2303378127329838
26858,2302477319544139
26859,2302754375562789
26860,2302862377073959
26861,2301139452142066
26862,2302468572231900
26863,2303656050378872
26864,2301123727706705
26865,2300436044123114
26866,2293251007548777
26867,2295435847663244
26868,2303705507494164
26869,2302235275483901
26870,2302936858986670
26871,2304060041611148
26872,2302202471190771
26873,2302613883403839
26874,2301534473532270
26875,2303483648176667
26876,2303888998407858
26877,2301405896145872
26878,2301713349712512
26879,2303840818054006
26880,2304096938828322
26881,2301570960760585
26882,2302710240603932
26883,2303843113754079
26884,2303633112204882
26885,2303289872344488
26886,2302747762350442
26887,2303425112997904
26888,2302198159553863
26889,2302970393919085
26890,2299188167779788
26891,2299747927671198
26892,2303991472798838
26893,2295727914707830
26894,2303905409390055
26895,2297234104966816
26896,2302738272333424
26897,2300163697737171
26898,2303171393658478
26899,2300662277302308
26900,2291758625640034
26901,2303128892829416
26902,2302487319344294
26903,2302433789880366
26904,2299954836488460
26905,2301968266544776
26906,2303873082383473
26907,2302761993658704
26908,2303668420993038
26909,2302474787192246
26910,2303783682003296
26911,2302562390114652
26912,2302488376562766
26913,2300180671382718
26914,2303992870270142
26915,2302067760086900
26916,2302795861336080
26917,2303496615101696
26918,2304015886502946
26919,2303415295892595
26920,2302306030149022
26921,2303282612200134
26922,2304074479406184
26923,2303364488367568
26924,2302655794427985
26925,2304063184381584
26926,2303580448585226
26927,2302502208258907
26928,2301782333396141
26929,2303402143310506
26930,2303214532621187
26931,2302393737811264
26932,2297381737489210
26933,2303083303690908
26934,2303473580359382
26935,2302988079370650
26936,2303438401142604
26937,2303681979633654
26938,2303487122003306
26939,2303676654761260
26940,2302546132557810
26941,2303801481368656
26942,2298183542152724
26943,2302439227360498
26944,2303423664677271
26945,2301768354366638
26946,2302846772066496
26947,2300440984255512
26948,2302511484745535
26949,2301808300197073
26950,2301992037770303
26951,2302349856326140
26952,2302021334376524
26953,2301952190077102
26954,2303825704058340
26955,2301870103778048
26956,2303889533097321
26957,2298145138277358
26958,2303803298891842
26959,2281669654277000
26960,2281207351561104
26961,2303459217408234
26962,2303956425019292
26963,2303630020363184
26964,2302335711209978
26965,2303915898089026
26966,2294515494269356
26967,2304124768335464
26968,2303126629188310
26969,2302156447580556
26970,2303376950810433
26971,2304116563799816
26972,2303732557148400
26973,2296618396941813
26974,2295805246495937
26975,2304124822144737
26976,2302792484349770
26977,2300445339669608
26978,2303962920682677
26979,2303956674145224
26980,2301760494765911
26981,2303191372150080
26982,2304073250933096
26983,2304158806249716
26984,2298207612382848
26985,2304012067093128
26986,2297115153531264
26987,2301975490473630
26988,2304148917739011
26989,2298878505652386
26990,2301663071592136
26991,2297677131904302
26992,2303358930295391
26993,2304081193237694
26994,2301387917102294
26995,2304063690359668
26996,2298998642384002
26997,2303970405161254
26998,2304117058739234
26999,2304041000525654
27000,2304127259115188
27001,2301140122025040
27002,2298444473878450
27003,2301454199172957
27004,2300507572748212
27005,2301294209309712
27006,2303648681551454
27007,2295876753999282
27008,2299628846032179
27009,2298921541180361
27010,2301121606474150
27011,2303417936996403
27012,2303078806935281
27013,2303906623669448
27014,2300549649261502
27015,2303003374281694
27016,2303986073701262
27017,2304165405398722
27018,2303832443471534
27019,2302328204265794
27020,2304039365511215
27021,2303711007754486
27022,2302993743818396
27023,2304157947543713
27024,2302745845893876
27025,2303529899469566
27026,2304054041841254
27027,2302689956529288
27028,2303615964988222
27029,2303664205912340
27030,2303790774779516
27031,2302368390349930
27032,2300611477824584
27033,2300744726084262
27034,2302601252657658
27035,2302695684352150
27036,2300202298116260
27037,2299757988441267
27038,2301934483097236
27039,2302124602989144
27040,2303040432494760
27041,2301928614832285
27042,2300209535692676
27043,2293009173206442
27044,2303918008536892
27045,2300450410487698
27046,2303905074092772
27047,2304047367591802
27048,2303958141646684
27049,2300597538238930
27050,2303977112244514
27051,2303512472812824
27052,2303970305159070
27053,2302297574769862
27054,2302062881845697
27055,2303879740223132
27056,2302138883082330
27057,2303907803418523
27058,2292076632433676
27059,2302810252209724
27060,2303902077083296
27061,2303713494634918
27062,2302609352741693
27063,2301719636153128
27064,2299233086601250
27065,2299470607773241
27066,2303350670810028
27067,2303856520870946
27068,2303976010157724
27069,2303481210627656
27070,2300627522530948
27071,2300554204773534
27072,2294889736609256
27073,2303929383339879
27074,2304006426219902
27075,2285467008896100
27076,2303718974840908
27077,2303918061729447
27078,2302493379855214
27079,2300985915300406
27080,2299884032654542
27081,2303733904005666
27082,2298514536504342
27083,2303596291436980
27084,2303428914424410
27085,2301890732917154
27086,2303900716325730
27087,2304148441779914
27088,2302925464163678
27089,2302409304421642
27090,2292388622627444
27091,2303530745636428
27092,2303107481963728
27093,2297436833465032
27094,2299902610075579
27095,2303469976005498
27096,2303981985969378
27097,2302279259915894
27098,2291838916653728
27099,2303950078745722
27100,2301667780728015
27101,2298014640014498
27102,2302763714008053
27103,2302072149805423
27104,2304109213319378
27105,2301647283634616
27106,2304088352079710
27107,2301712622566242
27108,2304086922553796
27109,2301503210930538
27110,2292269004533753
27111,2303697199852886
27112,2302056277323221
27113,2304047945641101
27114,2299302024458698
27115,2302690367722389
27116,2304069827625449
27117,2302678480219869
27118,2301515292450358
27119,2301095373227550
27120,2303474607128882
27121,2303948445236863
27122,2302000150447300
27123,2303102449223445
27124,2303467851655110
27125,2303921479065442
27126,2301068624006968
27127,2297634656725139
27128,2303429636104454
27129,2303502229180751
27130,2298303166260288
27131,2302687252289889
27132,2303115538323366
27133,2302844506431784
27134,2302367768417605
27135,2304152879600484
27136,2303511029927086
27137,2303295123639811
27138,2303432239908502
27139,2301126440602740
27140,2304041084688660
27141,2303558947788588
27142,2303962818608588
27143,2296845704143309
27144,2301894760989878
27145,2303398832529294
27146,2303922550973750
27147,2296008413324006
27148,2302664706602678
27149,2302222647729498
27150,2302174113078520
27151,2302841716011442
27152,2302602008220962
27153,2303788850210652
27154,2303469240962913
27155,2303847660016623
27156,2303446906926292
27157,2303406066052033
27158,2303493344297374
27159,2304109554113938
27160,2300405971767579
27161,2299608901321984
27162,2303961171273243
27163,2299999467994978
27164,2300229387230590
27165,2300196648205590
27166,2303879602585887
27167,2300453383075320
27168,2289247671939841
27169,2300573773185980
27170,2256117611099342
27171,2290741989682094
27172,2288996697298928
27173,2304009855415075
27174,2303850522610189
27175,2299669739696690
27176,2299907938539924
27177,2303719398704200
27178,2301963445655744
27179,2301560585931659
27180,2301118718932744
27181,2301900452215855
27182,2303227467618490
27183,2301244666717334
27184,2303720722036413
27185,2301208250281426
27186,2303298889998028
27187,2303779698387726
27188,2303242759092189
27189,2302213984234034
27190,2301465646590366
27191,2303178841017158
27192,2303485020690800
27193,2302627951737541
27194,2303628903123790
27195,2301062066180636
27196,2302120519924073
27197,2302568417479348
27198,2300961539039834
27199,2303299474589026
27200,2302593971368905
27201,2302919236918558
27202,2303902161066218
27203,2301332841616984
27204,2304133733826884
27205,2302500893004422
27206,2303898829209934
27207,2303902879797853
27208,2300871480627210
27209,2302141920606565
27210,2302919422824918
27211,2303024527528704
27212,2303062925015113
27213,2303053561177236
27214,2303463937173093
27215,2301939420399402
27216,2303034106607700
27217,2302689898723500
27218,2303327453571864
27219,2303329009424350
27220,2303330266556440
27221,2304122057771642
27222,2303414314767310
27223,2303392591901159
27224,2302743381525929
27225,2303428465228084
27226,2303671541191296
27227,2303449338200035
27228,2301228943029136
27229,2303472456623294
27230,2304026424572594
27231,2303995397597078
27232,2301583574263422
27233,2302869981263040
27234,2302143425855054
27235,2303051437874102
27236,2301829811795062
27237,2301664485416228
27238,2299250990411292
27239,2297911405410476
27240,2304077676850108
27241,2303957607025234
27242,2303514173637112
27243,2297056284142759
27244,2301086503807656
27245,2303264792217930
27246,2302850763900858
27247,2303411134245368
27248,2302454101346002
27249,2302937734277170
27250,2304040077946099
27251,2295352621475247
27252,2296538200967662
27253,2303369573712436
27254,2303294488679899
27255,2302398501943430
27256,2303181978728968
27257,2303735466464109
27258,2301261952351599
27259,2303144823870330
27260,2297606062065547
27261,2303824258553954
27262,2296281629114656
27263,2302093394564401
27264,2298891744562461
27265,2297624292186808
27266,2299077958205995
27267,2303924598119694
27268,2297667822987281
27269,2303680758564332
27270,2298418473574664
27271,2301426579986787
27272,2301882742248136
27273,2302039296394592
27274,2301910459011222
27275,2298497115516553
27276,2301198128373696
27277,2302082551587564
27278,2303599809975914
27279,2303023743550273
27280,2298007641054352
27281,2296703409721482
27282,2301975676076890
27283,2303451495470713
27284,2299107459081646
27285,2301014864977976
27286,2298533960423934
27287,2301704023665672
27288,2297728381845999
27289,2295077107544263
27290,2297437567981892
27291,2300083134600988
27292,2268974605041954
27293,2301198846490854
27294,2304049913270051
27295,2300127441032924
27296,2303929960461275
27297,2302804657802860
27298,2297462470789532
27299,2303931475284600
27300,2303927723150812
27301,2302800678606560
27302,2302158143886487
27303,2303276160764036
27304,2303818294237032
27305,2304086908200232
27306,2302707306066954
27307,2303145892394778
27308,2304155356391301
27309,2298088740065243
27310,2300752143104610
27311,2303279687487914
27312,2303607559116478
27313,2301958603539646
27314,2303374648489609
27315,2303769685459396
27316,2302809605567156
27317,2304156996948786
27318,2304075369106517
27319,2297856388343715
27320,2303991884920929
27321,2294905801663721
27322,2303666624241044
27323,2303061603493663
27324,2299467453747416
27325,2304078083711644
27326,2300594527267700
27327,2300524810357576
27328,2303063688576338
27329,2299268158785414
27330,2301002562085080
27331,2292454558055622
27332,2299701062273640
27333,2303647304980099
27334,2303559772240000
27335,2303771286900862
27336,2304082047696119
27337,2303635160960414
27338,2303160903412246
27339,2301860104334912
27340,2297928389053061
27341,2304120826800090
27342,2303828467923371
27343,2303139135043170
27344,2302628830618820
27345,2298553090393152
27346,2303366171811444
27347,2303766689021176
27348,2265817634530509
27349,2304036679551164
27350,2303956893155463
27351,2304119689420092
27352,2303800063380776
27353,2303974888880802
27354,2302949866796415
27355,2303684035477974
27356,2303151735900474
